epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.337405014038086,0.001,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.0616651249874849
2,1.210856306552887,0.0009984740801978985,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.8762187499960419
3,1.2080139994621277,0.0009939057285945933,0.4823529411764706,0.09879518072289156,0.2,0.13225806451612904,2.6646792919782456
4,1.1069564402103425,0.00098632311059685,0.6,0.25787728026533996,0.3222079589216945,0.28128128128128127,3.434117583994521
5,1.039297225077947,0.0009757729755661011,0.5176470588235295,0.2743609022556391,0.3388960205391528,0.2908428232233867,4.183491208998021
6,1.0104755759239197,0.000962320368593087,0.5882352941176471,0.23257142857142857,0.35121951219512193,0.277004477004477,4.9172347089916
7,0.9639340917269389,0.0009460482294732421,0.6,0.2372549019607843,0.35609756097560974,0.28252666119770303,5.688365916983457
8,0.8420204420884451,0.0009270568813552756,0.5176470588235295,0.2633333333333333,0.28806161745827985,0.2625158669713125,6.426111334003508
9,0.8069689869880676,0.000905463412215599,0.4823529411764706,0.29324542124542124,0.32426187419768937,0.3068181818181818,7.179254333983408
10,0.7757416884104411,0.0008814009529720154,0.6,0.4747619047619048,0.47594351732991014,0.4415647745880304,7.928972374997102
11,0.7253042081991832,0.000855017856687341,0.611764705882353,0.4549973835688121,0.4425160462130937,0.42854700854700856,8.671096209000098
12,0.6960770606994628,0.000826476783923441,0.5529411764705883,0.3112312030075188,0.36482670089858793,0.3260813646517295,9.390925124986097
13,0.7014251520236333,0.0007959536998847741,0.6705882352941176,0.4051851851851852,0.47008985879332477,0.42522963870177594,10.08919912498095
14,0.6212242027123769,0.0007636367895343945,0.6352941176470588,0.3861538461538461,0.4498074454428755,0.40634768421403117,10.782571833988186
15,0.6678272485733032,0.0007297252973710755,0.5294117647058824,0.3532081953134585,0.417201540436457,0.3325086219823062,11.489422291982919
16,0.598508228858312,0.0006944282990207194,0.6823529411764706,0.413403429004452,0.4693196405648267,0.43436853002070397,12.191140624985565
17,0.5846223791440328,0.0006579634122155989,0.6,0.37761904761904763,0.4408215661103979,0.3780777345636645,12.88862679200247
18,0.5523406098286311,0.0006205554551086731,0.6235294117647059,0.39584415584415583,0.4449293966623877,0.3985382278065205,13.588908541976707
19,0.5248630821704865,0.0005824350601949142,0.611764705882353,0.3819381598793363,0.45134788189987163,0.3942589904854056,14.28835958399577
20,0.5365574091672898,0.0005438372523852832,0.6941176470588235,0.5217868338557994,0.5149679075738126,0.4961700316611776,14.96677762499894
21,0.559075407187144,0.0005049999999999999,0.7529411764705882,0.525556826849733,0.5280616174582798,0.5218834122342895,15.668555749987718
22,0.5243422001600265,0.0004661627476147167,0.6823529411764706,0.41096406580277545,0.4749679075738126,0.4318840579710145,16.35499558399897
23,0.5561804403861363,0.00042756493980508576,0.7058823529411765,0.4249411764705882,0.4847240051347882,0.44775757575757574,17.073693916987395
24,0.503964779774348,0.0003894445448913268,0.6588235294117647,0.3973261065943993,0.43132220795892173,0.40768511009918285,17.78635845897952
25,0.4854477882385254,0.000352036587784401,0.6588235294117647,0.40011366865586806,0.4539152759948652,0.4203395445134575,18.482138208986726
26,0.5124683399995168,0.0003155717009792805,0.5647058823529412,0.3931704260651629,0.41047496790757376,0.3916659612942942,19.17054358398309
27,0.4762699683507284,0.00028027470262892423,0.6941176470588235,0.4899597209942037,0.5206161745827984,0.48944789510006903,19.86452087498037
28,0.4785485009352366,0.0002463632104656052,0.6588235294117647,0.47333333333333333,0.505982028241335,0.468904118861475,20.547104833996855
29,0.4501255452632904,0.00021404630011522574,0.6705882352941176,0.4064745196324143,0.4531450577663671,0.42308285219819375,21.232368583994685
30,0.47777965863545735,0.00018352321607655907,0.7294117647058823,0.5083760683760683,0.5239537869062901,0.5079331779331779,21.92367637497955
31,0.4447352449099223,0.00015498214331265893,0.7294117647058823,0.5083760683760683,0.5239537869062901,0.5079331779331779,22.618727166991448
32,0.44040197332700093,0.0001285990470279847,0.6588235294117647,0.4660018030200586,0.4777406931964057,0.4604256854256855,23.310701916983817
33,0.43778703014055886,0.00010453658778440102,0.6941176470588235,0.48607479477044696,0.5093196405648267,0.4873573573573573,24.013924124999903
34,0.4858712802330653,8.294311864472433e-05,0.7058823529411765,0.4964070790157747,0.5085494223363287,0.4964754757437683,24.69565008400241
35,0.43736620942751564,6.395177052675792e-05,0.6823529411764706,0.47948717948717945,0.5044415917843389,0.48062829634349225,25.38662987499265
36,0.44923779318730034,4.7679631406913044e-05,0.6941176470588235,0.4876592224979322,0.5149679075738126,0.48858585858585857,26.069273959001293
37,0.4071511467297872,3.422702443389899e-05,0.7058823529411765,0.493681917211329,0.5141976893453145,0.4938840579710145,26.747667333984282
38,0.45386648724476497,2.3676889403150102e-05,0.6941176470588235,0.48607479477044696,0.5093196405648267,0.4873573573573573,27.434872624988202
39,0.4185945396622022,1.609427140540686e-05,0.6705882352941176,0.47246117084826766,0.4995635430038511,0.47322772722166045,28.12229495900101
40,0.4359997421503067,1.1525919802101659e-05,0.6941176470588235,0.48607479477044696,0.5093196405648267,0.4873573573573573,28.78819279198069
