epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.3655076384544373,0.001,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,0.8910212090122513
2,1.2137103120485941,0.0009984740801978985,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.595761083997786
3,1.231102567911148,0.0009939057285945933,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,2.295702834002441
4,1.2249045332272848,0.00098632311059685,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,3.0686454589886125
5,1.1797958890597025,0.0009757729755661011,0.6588235294117647,0.27066666666666667,0.3748395378690629,0.3141314131413141,3.777166124986252
6,1.0724076946576437,0.000962320368593087,0.49411764705882355,0.3389162561576355,0.3517329910141207,0.3231225604996097,4.502372791990638
7,1.0332081735134124,0.0009460482294732421,0.5058823529411764,0.3381440781440782,0.4017971758664955,0.32545454545454544,5.215750917006517
8,1.0232510447502137,0.0009270568813552756,0.5294117647058824,0.22400000000000003,0.2534017971758665,0.21724137931034485,5.932798624999123
9,0.9024959882100423,0.000905463412215599,0.6352941176470588,0.36904761904761907,0.4215661103979461,0.38899942495687173,6.619786333991215
10,0.8075545926888784,0.0008814009529720154,0.5411764705882353,0.34640316205533594,0.4051347881899872,0.3497444175410277,7.384799666993786
11,0.7592869738737742,0.000855017856687341,0.6705882352941176,0.42727272727272725,0.4023106546854942,0.4045953211275791,8.112536125001498
12,0.7038673679033915,0.000826476783923441,0.6705882352941176,0.40652250974831616,0.4757381258023107,0.42442512077294675,8.817598249996081
13,0.6799980411926906,0.0007959536998847741,0.7294117647058823,0.43299521531100477,0.48883183568677796,0.45681327008897243,9.507711709011346
14,0.6671741336584092,0.0007636367895343945,0.7647058823529411,0.5633857370699477,0.5329396662387677,0.5343379017629293,10.228339541994501
15,0.5752249260743459,0.0007297252973710755,0.7411764705882353,0.5471919191919192,0.5344801026957638,0.523661704149509,10.940877459011972
16,0.5344454954067867,0.0006944282990207194,0.7176470588235294,0.5375431331953071,0.5021309370988447,0.505453474128173,11.625635709002381
17,0.5698599924643835,0.0006579634122155989,0.7411764705882353,0.550952380952381,0.5175353016688062,0.5208994218632773,12.323666084004799
18,0.4748250385125478,0.0006205554551086731,0.6,0.4662878787878788,0.48159178433889605,0.42449392712550604,13.027312124992022
19,0.5118809988101324,0.0005824350601949142,0.7647058823529411,0.5606430155210643,0.5329396662387677,0.5329402305012062,13.732808542001294
20,0.456908118724823,0.0005438372523852832,0.7294117647058823,0.5091787439613527,0.5239537869062902,0.5097402597402597,14.433192249998683
21,0.41587526400883995,0.0005049999999999999,0.7529411764705882,0.549047619047619,0.5393581514762515,0.5260535058576674,15.20307629200397
22,0.46703931987285613,0.0004661627476147167,0.6823529411764706,0.5011601731601731,0.5213863928112965,0.4862158167036216,15.97057820900227
23,0.4301662782828013,0.00042756493980508576,0.7294117647058823,0.5387445887445887,0.5126572528883184,0.5116324687056395,16.74970074999146
24,0.428260600566864,0.0003894445448913268,0.7529411764705882,0.5507801123361764,0.5337098844672656,0.5268116261632778,17.51469733400154
25,0.42137812823057175,0.000352036587784401,0.7411764705882353,0.5436138996138997,0.5288318356867778,0.5194971694971695,18.290912083990406
26,0.4049047450224558,0.0003155717009792805,0.7529411764705882,0.5507518796992482,0.5337098844672656,0.5264834517851886,19.053899124992313
27,0.3770797873536746,0.00028027470262892423,0.7411764705882353,0.5150303030303031,0.5344801026957638,0.5164371571945384,19.864320249995217
28,0.354485255976518,0.0002463632104656052,0.7176470588235294,0.5008310530049661,0.5247240051347882,0.5022865722865724,20.64452258401434
29,0.3679310848315557,0.00021404630011522574,0.7411764705882353,0.5442857142857143,0.5288318356867778,0.5168120792980815,21.404830167011824
30,0.3432931845386823,0.00018352321607655907,0.7176470588235294,0.5012445887445887,0.5247240051347882,0.5005093444988662,22.16692104199319
31,0.3372025112311045,0.00015498214331265893,0.7294117647058823,0.5404347826086957,0.5126572528883184,0.5122507122507123,22.941297459008638
32,0.332784033815066,0.0001285990470279847,0.7058823529411765,0.49369772998805256,0.5198459563543004,0.493641163914167,23.7071625420067
33,0.3688276380300522,0.00010453658778440102,0.7058823529411765,0.49409219001610305,0.5198459563543004,0.49506083553135366,24.4738052499888
34,0.34915429751078286,8.294311864472433e-05,0.7529411764705882,0.5264285714285715,0.5280616174582798,0.5230864197530865,25.212514499988174
35,0.34874960233767827,6.395177052675792e-05,0.7411764705882353,0.5433333333333333,0.5344801026957638,0.5207903479629306,25.970827250013826
36,0.3126490796605746,4.7679631406913044e-05,0.7529411764705882,0.5532683982683982,0.5280616174582798,0.5265707403105777,26.727728124998976
37,0.3267173071702321,3.422702443389899e-05,0.7411764705882353,0.5425174825174824,0.5344801026957638,0.5197416304990117,27.49675729201408
38,0.321815953652064,2.3676889403150102e-05,0.7529411764705882,0.5519658830871645,0.5337098844672656,0.5275084902747762,28.266028874990297
39,0.3046228935321172,1.609427140540686e-05,0.7647058823529411,0.5568591318591318,0.5442362002567395,0.5340746604501568,29.013824374997057
40,0.3119296779235204,1.1525919802101659e-05,0.7764705882352941,0.5647389224048263,0.5491142490372273,0.5413987268263278,29.746379749994958
