video_id,clips,accuracy,precision,recall,macro_f1
104154,76,0.35526315789473684,0.2657407407407407,0.319047619047619,0.1954471544715447
134516,94,0.6382978723404256,0.46727509778357235,0.36541062801932367,0.3597592883307169
