epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.3107946077982584,0.001,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,5.639620957983425
2,1.2479755441347757,0.0009984740801978985,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,11.090475332981441
3,1.1894720296065013,0.0009939057285945933,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,16.56525658298051
4,1.1678338448206584,0.00098632311059685,0.6,0.278552036199095,0.32785622593068037,0.2951781970649895,22.165154457994504
5,0.993402240673701,0.0009757729755661011,0.5882352941176471,0.4040522875816993,0.37946084724005136,0.33741666666666664,27.706700999988243
6,0.8911452114582061,0.000962320368593087,0.3764705882352941,0.2849301641754472,0.3029525032092426,0.25315412186379926,33.28123283298919
7,0.8514418264230093,0.0009460482294732421,0.5529411764705883,0.36787301587301585,0.42130937098844673,0.3592235216853166,38.896400790981716
8,0.7223722885052363,0.0009270568813552756,0.7058823529411765,0.4462518740629685,0.41694480102695763,0.38666164753121274,44.48464329098351
9,0.7080687204996745,0.000905463412215599,0.6235294117647059,0.3947045707915273,0.45057766367137353,0.4034761258641855,50.26798195799347
10,0.6296663085619608,0.0008814009529720154,0.6470588235294118,0.38025589225589224,0.4377406931964057,0.40035252643948294,56.08730016599293
11,0.6853313912947973,0.000855017856687341,0.7176470588235294,0.42935885167464116,0.47830551989730424,0.4503831148783294,61.65975891597918
12,0.5857039709885915,0.000826476783923441,0.6235294117647059,0.41104323308270685,0.41668806161745825,0.4018050948802997,67.3017469579936
13,0.5697922537724177,0.0007959536998847741,0.6823529411764706,0.5026315789473684,0.5056739409499358,0.49647239978847446,72.90971599999466
14,0.5522326081991196,0.0007636367895343945,0.7294117647058823,0.44153846153846155,0.4492939666238767,0.43945409429280397,78.52307408300112
15,0.5046132778127989,0.0007297252973710755,0.6823529411764706,0.4313784461152882,0.4636713735558408,0.4406015037593985,84.2688497499912
16,0.4194001505772273,0.0006944282990207194,0.7176470588235294,0.4336269773609927,0.48395378690629015,0.45202484472049687,89.87652925000293
17,0.40721483826637267,0.0006579634122155989,0.7529411764705882,0.5310204081632653,0.49417201540436456,0.5066904337492573,95.35294520799653
18,0.4011009380221367,0.0006205554551086731,0.7294117647058823,0.5054579093432008,0.48441591784338894,0.4837452869710934,100.90810541599058
19,0.33612283021211625,0.0005824350601949142,0.7058823529411765,0.4305194805194805,0.46213093709884473,0.4452213188798555,106.48252729099477
20,0.3775839974482854,0.0005438372523852832,0.7764705882352941,0.4753846153846154,0.4913992297817715,0.47383074935400515,112.29733466598555
21,0.3832169418533643,0.0005049999999999999,0.7529411764705882,0.4503787878787879,0.48164313222079586,0.46245847176079735,117.99681179100298
22,0.340833247701327,0.0004661627476147167,0.788235294117647,0.5436507936507937,0.5426957637997433,0.5420836499149753,123.68342200000188
23,0.346381218234698,0.00042756493980508576,0.8,0.4999767495931179,0.4955070603337612,0.48385093167701854,129.29109466599766
24,0.2865444486339887,0.0003894445448913268,0.8117647058823529,0.500578898225957,0.5173299101412067,0.5076485788113695,134.9002464999794
25,0.3202840186655521,0.000352036587784401,0.788235294117647,0.48476190476190484,0.513222079589217,0.4984708063021316,140.73849124999833
26,0.2793931270639102,0.0003155717009792805,0.7411764705882353,0.4712550607287449,0.4541720154043646,0.45421618562535376,146.71145570799126
27,0.29551010181506476,0.00028027470262892423,0.788235294117647,0.48946291560102306,0.5019255455712452,0.49457707043913945,152.39722245800658
28,0.2643183544278145,0.0002463632104656052,0.8117647058823529,0.5046031746031746,0.5116816431322209,0.5017618040873855,157.9435780000058
29,0.255948552240928,0.00021404630011522574,0.8,0.4999468085106383,0.506803594351733,0.5013686313686314,163.25673933298094
30,0.24025560952723027,0.00018352321607655907,0.7764705882352941,0.48319148936170214,0.4913992297817715,0.4853946053946053,168.64226179098478
31,0.2506334083775679,0.00015498214331265893,0.8117647058823529,0.5015311004784688,0.5229781771501926,0.5119218861633723,174.39356141598546
32,0.23030626500646273,0.0001285990470279847,0.8,0.4955555555555556,0.5124518613607189,0.5034085964318522,179.98881995800184
33,0.2349808653195699,0.00010453658778440102,0.8,0.4955555555555556,0.5124518613607189,0.5034085964318522,185.6322828749835
34,0.22285122697552046,8.294311864472433e-05,0.788235294117647,0.49416666666666664,0.4962772785622593,0.49208399003508063,191.4243555830035
35,0.24498060594002405,6.395177052675792e-05,0.8,0.4999468085106383,0.506803594351733,0.5013686313686314,197.1502511659928
36,0.22610041871666908,4.7679631406913044e-05,0.8,0.4999468085106383,0.506803594351733,0.5013686313686314,202.8600534159923
37,0.24206610744198162,3.422702443389899e-05,0.788235294117647,0.49416666666666664,0.4962772785622593,0.49208399003508063,208.18144991598092
38,0.28561793888608616,2.3676889403150102e-05,0.788235294117647,0.49416666666666664,0.4962772785622593,0.49208399003508063,213.73854649998248
39,0.22179306770364443,1.609427140540686e-05,0.788235294117647,0.49416666666666664,0.4962772785622593,0.49208399003508063,219.1668342909834
40,0.23243129675587018,1.1525919802101659e-05,0.788235294117647,0.49416666666666664,0.4962772785622593,0.49208399003508063,224.52673712497926
