epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.3636136929194131,0.001,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.0578515410015825
2,1.2135515213012695,0.0009939057285945933,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.9043360830110032
3,1.2317968090375264,0.0009757729755661012,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,2.754352290998213
4,1.21705668369929,0.0009460482294732422,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,3.6135051250166725
5,1.1467161536216737,0.0009054634122155991,0.5882352941176471,0.24094202898550723,0.300385109114249,0.2597402597402597,4.4549310830188915
6,1.0458643317222596,0.0008550178566873411,0.4470588235294118,0.3017379679144385,0.34351732991014117,0.29104008350199206,5.305279332998907
7,1.0114805301030476,0.0007959536998847743,0.43529411764705883,0.3231818181818181,0.36123234916559693,0.2790496818371383,6.138202000001911
8,1.0186253229777018,0.0007297252973710758,0.6,0.25787728026533996,0.3222079589216945,0.28128128128128127,6.961858499998925
9,0.9257189949353536,0.0006579634122155991,0.49411764705882355,0.33535469107551485,0.37997432605905007,0.32564102564102565,7.7674632499984
10,0.8851739843686421,0.0005824350601949144,0.4,0.27285861713106296,0.32965340179717584,0.268796992481203,8.587009125010809
11,0.8790226419766743,0.0005050000000000001,0.4588235294117647,0.28969348659003835,0.348395378690629,0.29485842026825637,9.486459833016852
12,0.7828835705916087,0.000427564939805086,0.4235294117647059,0.275965811965812,0.3563543003851091,0.266975845410628,10.29577516601421
13,0.8051580369472504,0.0003520365877844012,0.4117647058823529,0.2818181818181818,0.31758664955070603,0.2703123040260881,11.08948454100755
14,0.8327421545982361,0.00028027470262892445,0.5764705882352941,0.3706766917293233,0.4310654685494223,0.36547219111608803,11.954765000002226
15,0.7386508246262868,0.0002140463001152259,0.611764705882353,0.3794285714285714,0.44005134788189987,0.38821548821548824,12.797084416000871
16,0.7222490400075913,0.00015498214331265904,0.47058823529411764,0.31388220783225407,0.3758664955070603,0.3064935064935065,13.61223462500493
17,0.7276976625124614,0.00010453658778440108,0.5647058823529412,0.3498168498168498,0.4092426187419768,0.3614408577268695,14.335101750009926
18,0.6844263037045797,6.395177052675796e-05,0.5411764705882353,0.36218671152228765,0.41643132220795887,0.34238095238095234,15.084029041026952
19,0.6976346671581268,3.422702443389901e-05,0.5058823529411764,0.3496825396825397,0.4017971758664955,0.32111601766358894,15.92099500002223
20,0.723096106449763,1.6094271405406862e-05,0.49411764705882355,0.34070358760013936,0.3969191270860077,0.31153846153846154,16.69025854099891
