epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.5034331639607748,0.001,0.5294117647058824,0.20606060606060606,0.2985879332477535,0.24345238095238092,1.3278563749918249
2,1.4197903712590536,0.0009939057285945933,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,2.4494806670118123
3,1.4823259274164835,0.0009757729755661012,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,3.4491004169976804
4,1.4715292572975158,0.0009460482294732422,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,4.393624249991262
5,1.4384583353996276,0.0009054634122155991,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,5.295071291999193
6,1.3498134056727091,0.0008550178566873411,0.5176470588235295,0.2711382113821138,0.327599486521181,0.2743049543049543,6.212532292003743
7,1.3460590322812398,0.0007959536998847743,0.5647058823529412,0.3642241379310345,0.3810012836970475,0.3531234866828087,7.134800792002352
8,1.4060073693593342,0.0007297252973710758,0.5058823529411764,0.20123456790123456,0.22105263157894733,0.16920883820384888,8.047816667007282
9,1.285245378812154,0.0006579634122155991,0.5411764705882353,0.31681123942312805,0.3373555840821566,0.3263157894736842,8.92299379198812
10,1.1684058785438538,0.0005824350601949144,0.49411764705882355,0.31157509157509156,0.3517329910141207,0.3132763532763533,9.836540124990279
11,1.104256236553192,0.0005050000000000001,0.5882352941176471,0.35922413793103447,0.4020539152759949,0.35738498789346246,10.706647457991494
12,1.0175783455371856,0.000427564939805086,0.5058823529411764,0.32337337337337335,0.3679075738125802,0.31544140107931984,11.570277124992572
13,0.9936276952425639,0.0003520365877844012,0.6470588235294118,0.37440894404841274,0.4264441591784339,0.39046153846153847,12.410372292011743
14,0.9850518703460693,0.00028027470262892445,0.5647058823529412,0.35333107497741645,0.39229781771501926,0.34717086834733896,13.251969708013348
15,0.9153404116630555,0.0002140463001152259,0.5764705882352941,0.3525,0.39717586649550707,0.35450033534540576,14.0851389580057
16,0.8812233805656433,0.00015498214331265904,0.5529411764705883,0.33490909090909093,0.3930680359435173,0.3399852180339985,14.902032167010475
17,0.8641371230284373,0.00010453658778440108,0.5764705882352941,0.3583333333333333,0.40847240051347883,0.359460074808912,15.748968833009712
18,0.7876205603281657,6.395177052675796e-05,0.5647058823529412,0.3557940379403794,0.3979460847240051,0.34992628992628994,16.565717249992304
19,0.8317272007465363,3.422702443389901e-05,0.5764705882352941,0.3710119047619048,0.41412066752246474,0.3637480798771121,17.383296707994305
20,0.8274312933286031,1.6094271405406862e-05,0.5764705882352941,0.37576923076923074,0.41976893453145053,0.36344012515282575,18.205554417014355
