epoch,train_loss_batch_weighted_mean,lr,val_accuracy,val_precision,val_recall,val_macro_f1,elapsed_seconds
1,1.3091472824414572,0.001,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.1102736670000013
2,1.2390398740768434,0.0009984740801978985,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,1.9746798340056557
3,1.1704737941424053,0.0009939057285945933,0.4823529411764706,0.09647058823529411,0.2,0.13015873015873017,2.848870874993736
4,1.1756480713685353,0.00098632311059685,0.49411764705882355,0.16666666666666666,0.21052631578947367,0.15151515151515152,3.649155791994417
5,1.1301934977372488,0.0009757729755661011,0.5058823529411764,0.20126582278481014,0.22670089858793324,0.18133333333333335,4.465930999984266
6,1.0676423033078513,0.000962320368593087,0.3411764705882353,0.21241666666666664,0.22053915275994865,0.1757359178443157,5.2450604169862345
7,1.018720229466756,0.0009460482294732421,0.5647058823529412,0.32846153846153847,0.3414634146341463,0.3308209263854425,6.013756458996795
8,0.9286458412806193,0.0009270568813552756,0.5882352941176471,0.23672014260249555,0.35121951219512193,0.2809364548494983,6.773082583997166
9,0.9037580966949463,0.000905463412215599,0.49411764705882355,0.30727272727272725,0.289602053915276,0.2890688259109312,7.543620624986943
10,0.8234470168749491,0.0008814009529720154,0.5764705882352941,0.3555351906158358,0.42541720154043644,0.36339122315592903,8.294892459001858
11,0.7937168419361115,0.000855017856687341,0.5764705882352941,0.36820512820512813,0.43671373555840826,0.3710369951636204,9.049746250006137
12,0.7554862558841705,0.000826476783923441,0.611764705882353,0.3766662123483713,0.43440308087291407,0.39157509157509157,9.794177499978105
13,0.7067326128482818,0.0007959536998847741,0.5647058823529412,0.41587301587301584,0.4613093709884467,0.405393276435469,10.547658916999353
14,0.7088866025209427,0.0007636367895343945,0.6470588235294118,0.3935419274092616,0.4094993581514762,0.40046620046620046,11.33616104198154
15,0.6883023381233215,0.0007297252973710755,0.6823529411764706,0.41547619047619044,0.4749679075738126,0.4359106098296651,12.083597708988236
16,0.623861296971639,0.0006944282990207194,0.5882352941176471,0.38418763591177385,0.441591784338896,0.3743139628732849,12.832788166997489
17,0.6163868029912313,0.0006579634122155989,0.6705882352941176,0.5123214285714285,0.4995635430038511,0.4837824993010903,13.572122333978768
18,0.6015023936827978,0.0006205554551086731,0.6235294117647059,0.4855392156862745,0.4235686777920411,0.4403327886473954,14.302009999984875
19,0.5703746457894643,0.0005824350601949142,0.6235294117647059,0.3731075460487225,0.39974326059050064,0.38497510556500913,15.02125837499625
20,0.5721942623456319,0.0005438372523852832,0.6588235294117647,0.4738195418419823,0.4946854942233633,0.4723235393448159,15.75802854198264
21,0.5789382835229238,0.0005049999999999999,0.6470588235294118,0.3854106280193237,0.4151476251604621,0.3977408637873754,16.53032004198758
22,0.5485073089599609,0.0004661627476147167,0.6470588235294118,0.44002645502645504,0.45591784338896024,0.4399648660518226,17.256531499995617
23,0.5317004670699438,0.00042756493980508576,0.6823529411764706,0.409487922705314,0.4636713735558408,0.4316017316017316,17.98637129200506
24,0.5326632638772328,0.0003894445448913268,0.6705882352941176,0.4051851851851852,0.47008985879332477,0.42522963870177594,18.719831458991393
25,0.5441307733456294,0.000352036587784401,0.5882352941176471,0.4810585585585586,0.48236200256739414,0.4249015395631937,19.46045812498778
26,0.5044455130894979,0.0003155717009792805,0.6235294117647059,0.3712830431979368,0.39409499358151473,0.3800247815312378,20.247692542005097
27,0.5411459306875864,0.00028027470262892423,0.7058823529411765,0.5235714285714286,0.5141976893453145,0.5009617065920615,20.986861166980816
28,0.5017043709754944,0.0002463632104656052,0.6823529411764706,0.5067948717948718,0.48749679075738134,0.48170755600988163,21.741691292001633
29,0.479964812596639,0.00021404630011522574,0.7176470588235294,0.5318840579710146,0.5190757381258023,0.5085875364945132,22.491071750002448
30,0.4743156939744949,0.00018352321607655907,0.6705882352941176,0.4992387644561558,0.49391527599486523,0.47589950198645853,23.23922625000705
31,0.45909191568692526,0.00015498214331265893,0.6588235294117647,0.3922631578947368,0.4369704749679076,0.41132376395534287,23.97273816697998
32,0.45320894370476406,0.0001285990470279847,0.6941176470588235,0.5158212560386473,0.5036713735558409,0.4927615020638276,24.70102524998947
33,0.49064863522847496,0.00010453658778440102,0.6470588235294118,0.386050886050886,0.4377406931964057,0.40709401709401716,25.424582374980673
34,0.4801216334104538,8.294311864472433e-05,0.6588235294117647,0.49189703989703987,0.4777406931964057,0.4680752580752581,26.167671000002883
35,0.46008401612440747,6.395177052675792e-05,0.7058823529411765,0.5242068155111633,0.5085494223363287,0.5003663003663004,26.889493083988782
36,0.45685666700204214,4.7679631406913044e-05,0.6823529411764706,0.4116704805491991,0.4580231065468549,0.4319469559975889,27.606572541990317
37,0.4841216097275416,3.422702443389899e-05,0.6705882352941176,0.4015567765567766,0.4474967907573813,0.4217441860465117,28.33372470899485
38,0.4749552567799886,2.3676889403150102e-05,0.6941176470588235,0.4173227575401488,0.4685494223363286,0.4390152483175739,29.100127291982062
39,0.48166155219078066,1.609427140540686e-05,0.6588235294117647,0.3936040100250627,0.4426187419768935,0.41437284234752597,29.830497374990955
40,0.45147920747598014,1.1525919802101659e-05,0.6588235294117647,0.3936040100250627,0.4426187419768935,0.41437284234752597,30.54107216699049
